倉庫ID,業務区分ID,商品ID,week_code,合計出荷数
8,7,62000078,250512w,2.0
8,7,62000078,250526w,3.0
8,7,62000078,250602w,2.0
8,7,62000078,250609w,2.0
8,7,62000078,250616w,1.0
8,7,62000078,250630w,1.0
8,7,62000078,250707w,1.0
8,7,62000078,250721w,1.0
8,7,62000078,250804w,1.0
8,7,62000078,250901w,1.0
8,7,62000078,250908w,5.0
8,7,62000078,250922w,1.0
8,7,62000078,250929w,1.0
8,7,62000078,251006w,4.0
8,7,62000078,251013w,1.0
8,7,62000078,251020w,1.0
8,7,62000078,251027w,1.0
8,7,62000078,251117w,2.0
8,7,62000078,251208w,1.0
8,7,62000079,241216w,4.0
8,7,62000079,241223w,2.0
8,7,62000079,250106w,5.0
8,7,62000079,250113w,8.0
8,7,62000079,250120w,5.0
8,7,62000079,250203w,3.0
8,7,62000079,250210w,2.0
8,7,62000079,250217w,5.0
8,7,62000079,250224w,5.0
8,7,62000079,250303w,5.0
8,7,62000079,250310w,5.0
8,7,62000079,250317w,3.0
8,7,62000079,250324w,3.0
8,7,62000079,250331w,4.0
8,7,62000079,250407w,3.0
8,7,62000079,250414w,1.0
8,7,62000079,250421w,5.0
8,7,62000079,250428w,3.0
8,7,62000079,250505w,1.0
8,7,62000079,250512w,3.0
8,7,62000079,250519w,3.0
8,7,62000079,250526w,4.0
8,7,62000079,250602w,7.0
8,7,62000079,250609w,4.0
8,7,62000079,250616w,4.0
8,7,62000079,250623w,2.0
8,7,62000079,250630w,5.0
8,7,62000079,250707w,6.0
8,7,62000079,250714w,9.0
8,7,62000079,250721w,5.0
8,7,62000079,250728w,2.0
8,7,62000079,250804w,11.0
8,7,62000079,250811w,4.0
8,7,62000079,250818w,5.0
8,7,62000079,250825w,5.0
8,7,62000079,250901w,5.0
8,7,62000079,250908w,7.0
8,7,62000079,250915w,1.0
8,7,62000079,250922w,3.0
8,7,62000079,250929w,3.0
8,7,62000079,251006w,8.0
8,7,62000079,251013w,5.0
8,7,62000079,251020w,3.0
8,7,62000079,251027w,3.0
8,7,62000079,251103w,7.0
8,7,62000079,251110w,5.0
8,7,62000079,251117w,3.0
8,7,62000079,251124w,2.0
8,7,62000079,251201w,3.0
8,7,62000079,251208w,3.0
8,7,62000079,251215w,3.0
8,7,62000080,241216w,2.0
8,7,62000080,241223w,2.0
8,7,62000080,250106w,10.0
8,7,62000080,250113w,3.0
8,7,62000080,250120w,1.0
8,7,62000080,250127w,1.0
8,7,62000080,250203w,3.0
8,7,62000080,250210w,3.0
8,7,62000080,250217w,6.0
8,7,62000080,250224w,3.0
8,7,62000080,250303w,3.0
8,7,62000080,250310w,3.0
8,7,62000080,250317w,3.0
8,7,62000080,250324w,4.0
8,7,62000080,250331w,4.0
8,7,62000080,250407w,4.0
8,7,62000080,250414w,3.0
8,7,62000080,250421w,5.0
8,7,62000080,250428w,3.0
8,7,62000080,250505w,4.0
8,7,62000080,250512w,7.0
8,7,62000080,250519w,2.0
8,7,62000080,250526w,9.0
8,7,62000080,250602w,4.0
8,7,62000080,250609w,7.0
8,7,62000080,250616w,6.0
8,7,62000080,250623w,2.0
8,7,62000080,250630w,3.0
8,7,62000080,250707w,8.0
8,7,62000080,250714w,4.0
8,7,62000080,250721w,6.0
8,7,62000080,250728w,6.0
8,7,62000080,250804w,4.0
8,7,62000080,250811w,4.0
8,7,62000080,250818w,3.0
8,7,62000080,250825w,3.0
8,7,62000080,250901w,5.0
8,7,62000080,250908w,3.0
8,7,62000080,250915w,4.0
8,7,62000080,250922w,6.0
8,7,62000080,250929w,3.0
8,7,62000080,251006w,3.0
8,7,62000080,251013w,3.0
8,7,62000080,251020w,1.0
8,7,62000080,251027w,10.0
8,7,62000080,251103w,4.0
8,7,62000080,251110w,5.0
8,7,62000080,251117w,1.0
8,7,62000080,251124w,1.0
8,7,62000080,251201w,4.0
8,7,62000080,251208w,1.0
8,7,62000080,251215w,6.0
8,7,62000081,241216w,1.0
8,7,62000081,241223w,1.0
8,7,62000081,250106w,4.0
8,7,62000081,250113w,2.0
8,7,62000081,250120w,1.0
8,7,62000081,250127w,1.0
8,7,62000081,250203w,1.0
8,7,62000081,250217w,2.0
8,7,62000081,250224w,4.0
8,7,62000081,250303w,2.0
8,7,62000081,250324w,2.0
8,7,62000081,250331w,5.0
8,7,62000081,250407w,2.0
8,7,62000081,250414w,1.0
8,7,62000081,250421w,4.0
8,7,62000081,250505w,3.0
8,7,62000081,250512w,3.0
8,7,62000081,250526w,4.0
8,7,62000081,250602w,3.0
8,7,62000081,250609w,3.0
8,7,62000081,250616w,6.0
8,7,62000081,250623w,1.0
8,7,62000081,250630w,1.0
8,7,62000081,250707w,3.0
8,7,62000081,250714w,4.0
8,7,62000081,250721w,1.0
8,7,62000081,250728w,2.0
8,7,62000081,250804w,1.0
8,7,62000081,250818w,2.0
8,7,62000081,250901w,2.0
8,7,62000081,250908w,2.0
8,7,62000081,250915w,2.0
8,7,62000081,250922w,2.0
8,7,62000081,250929w,3.0
8,7,62000081,251006w,1.0
8,7,62000081,251020w,1.0
8,7,62000081,251027w,2.0
8,7,62000081,251110w,1.0
8,7,62000081,251117w,3.0
8,7,62000081,251201w,4.0
8,7,62000081,251208w,1.0
8,7,62000081,251215w,2.0
8,7,62000082,241216w,1.0
8,7,62000082,250106w,2.0
8,7,62000082,250113w,1.0
8,7,62000082,250127w,1.0
8,7,62000082,250210w,1.0
8,7,62000082,250303w,2.0
8,7,62000082,250317w,1.0
8,7,62000082,250331w,1.0
8,7,62000082,250421w,1.0
8,7,62000082,250505w,1.0
8,7,62000082,250526w,1.0
8,7,62000082,250609w,1.0
8,7,62000082,250630w,1.0
8,7,62000082,250721w,1.0
8,7,62000082,250728w,1.0
8,7,62000082,250804w,1.0
8,7,62000082,250811w,1.0
8,7,62000082,250818w,1.0
8,7,62000082,250908w,1.0
8,7,62000082,250922w,3.0
8,7,62000082,250929w,1.0
8,7,62000082,251027w,2.0
8,7,62000082,251201w,1.0
8,7,62000082,251208w,1.0
8,7,62000082,251215w,1.0
8,7,62000083,241216w,1.0
8,7,62000083,241223w,1.0
8,7,62000083,250106w,7.0
8,7,62000083,250113w,2.0
8,7,62000083,250120w,1.0
8,7,62000083,250203w,2.0
8,7,62000083,250217w,2.0
8,7,62000083,250303w,1.0
8,7,62000083,250310w,1.0
8,7,62000083,250324w,1.0
8,7,62000083,250407w,1.0
8,7,62000083,250602w,3.0
8,7,62000083,250609w,4.0
8,7,62000083,250616w,1.0
8,7,62000083,250623w,2.0
8,7,62000083,250707w,2.0
8,7,62000083,250721w,1.0
8,7,62000083,250804w,1.0
8,7,62000083,250811w,2.0
8,7,62000083,250818w,1.0
8,7,62000083,250825w,2.0
8,7,62000083,250908w,1.0
8,7,62000083,250922w,3.0
8,7,62000083,250929w,1.0
8,7,62000083,251006w,1.0
8,7,62000083,251013w,1.0
8,7,62000083,251020w,2.0
8,7,62000083,251027w,1.0
8,7,62000083,251110w,1.0
8,7,62000083,251208w,2.0
8,7,62000084,241216w,2.0
8,7,62000084,241223w,2.0
8,7,62000084,250106w,1.0
8,7,62000084,250113w,1.0
8,7,62000084,250120w,1.0
8,7,62000084,250203w,2.0
8,7,62000084,250224w,1.0
8,7,62000084,250303w,5.0
8,7,62000084,250310w,3.0
8,7,62000084,250317w,2.0
8,7,62000084,250324w,2.0
8,7,62000084,250331w,2.0
8,7,62000084,250407w,2.0
8,7,62000084,250414w,2.0
8,7,62000084,250505w,2.0
8,7,62000084,250526w,4.0
8,7,62000084,250602w,4.0
8,7,62000084,250609w,6.0
8,7,62000084,250616w,1.0
8,7,62000084,250630w,1.0
8,7,62000084,250707w,4.0
8,7,62000084,250714w,5.0
8,7,62000084,250721w,2.0
8,7,62000084,250728w,1.0
8,7,62000084,250804w,1.0
8,7,62000084,250811w,2.0
8,7,62000084,250825w,1.0
8,7,62000084,250901w,5.0
8,7,62000084,250908w,7.0
8,7,62000084,250915w,2.0
8,7,62000084,250922w,1.0
8,7,62000084,251006w,4.0
8,7,62000084,251013w,1.0
8,7,62000084,251020w,4.0
8,7,62000084,251027w,2.0
8,7,62000084,251103w,1.0
8,7,62000084,251110w,2.0
8,7,62000084,251117w,4.0
8,7,62000084,251124w,2.0
8,7,62000084,251201w,5.0
8,7,62000084,251208w,1.0
8,7,62000084,251215w,2.0
8,7,62000085,241216w,2.0
8,7,62000085,241223w,2.0
